series,timestamp,value,label
s4,2023-01-22T14:00:58Z,918,
s4,2023-01-22T14:00:59Z,918,
s4,2023-01-22T14:01:00Z,918,
s4,2023-01-22T14:01:01Z,918,
s4,2023-01-22T14:01:02Z,918,
s4,2023-01-22T14:01:03Z,918,
s4,2023-01-22T14:01:04Z,918,
s4,2023-01-22T14:01:05Z,918,
s4,2023-01-22T14:01:06Z,918,
s4,2023-01-22T14:01:07Z,918,
s4,2023-01-22T14:01:08Z,918,
s4,2023-01-22T14:01:09Z,918,
s4,2023-01-22T14:01:10Z,918,
s4,2023-01-22T14:01:11Z,918,
s4,2023-01-22T14:01:12Z,918,
s4,2023-01-22T14:01:13Z,918,
s4,2023-01-22T14:01:14Z,918,
s4,2023-01-22T14:01:15Z,918,
s4,2023-01-22T14:01:16Z,917,
s4,2023-01-22T14:01:17Z,917,
s4,2023-01-22T14:01:18Z,917,
s4,2023-01-22T14:01:19Z,917,
s4,2023-01-22T14:01:20Z,917,
s4,2023-01-22T14:01:21Z,917,
s4,2023-01-22T14:01:22Z,917,
s4,2023-01-22T14:01:23Z,917,
s4,2023-01-22T14:01:24Z,917,
s4,2023-01-22T14:01:25Z,918,
s4,2023-01-22T14:01:26Z,917,
s4,2023-01-22T14:01:27Z,917,
s4,2023-01-22T14:01:28Z,917,
s4,2023-01-22T14:01:29Z,917,
s4,2023-01-22T14:01:30Z,917,
s4,2023-01-22T14:01:31Z,917,
s4,2023-01-22T14:01:32Z,917,
s4,2023-01-22T14:01:33Z,917,
s4,2023-01-22T14:01:34Z,917,
s4,2023-01-22T14:01:35Z,917,
s4,2023-01-22T14:01:36Z,917,
s4,2023-01-22T14:01:37Z,917,
s4,2023-01-22T14:01:38Z,917,
s4,2023-01-22T14:01:39Z,917,
s4,2023-01-22T14:01:40Z,917,
s4,2023-01-22T14:01:41Z,917,
s4,2023-01-22T14:01:42Z,917,
s4,2023-01-22T14:01:43Z,917,
s4,2023-01-22T14:01:44Z,917,
s4,2023-01-22T14:01:45Z,917,
s4,2023-01-22T14:01:46Z,917,
s4,2023-01-22T14:01:47Z,917,
s4,2023-01-22T14:01:48Z,917,
s4,2023-01-22T14:01:49Z,917,
s4,2023-01-22T14:01:50Z,918,
s4,2023-01-22T14:01:51Z,919,
s4,2023-01-22T14:01:52Z,920,
s4,2023-01-22T14:01:53Z,921,
s4,2023-01-22T14:01:54Z,923,
s4,2023-01-22T14:01:55Z,924,
s4,2023-01-22T14:01:56Z,924,
s4,2023-01-22T14:01:57Z,924,
s4,2023-01-22T14:01:58Z,924,
s4,2023-01-22T14:01:59Z,924,
s4,2023-01-22T14:02:00Z,924,
s4,2023-01-22T14:02:01Z,924,
s4,2023-01-22T14:02:02Z,924,
s4,2023-01-22T14:02:03Z,924,
s4,2023-01-22T14:02:04Z,924,
s4,2023-01-22T14:02:05Z,924,
s4,2023-01-22T14:02:06Z,924,
s4,2023-01-22T14:02:07Z,924,
s4,2023-01-22T14:02:08Z,924,
s4,2023-01-22T14:02:09Z,925,
s4,2023-01-22T14:02:10Z,925,
s4,2023-01-22T14:02:11Z,925,
s4,2023-01-22T14:02:12Z,925,
s4,2023-01-22T14:02:13Z,925,
s4,2023-01-22T14:02:14Z,925,
s4,2023-01-22T14:02:15Z,925,
s4,2023-01-22T14:02:16Z,925,
s4,2023-01-22T14:02:17Z,925,
s4,2023-01-22T14:02:18Z,926,
s4,2023-01-22T14:02:19Z,926,
s4,2023-01-22T14:02:20Z,926,
s4,2023-01-22T14:02:21Z,926,
s4,2023-01-22T14:02:22Z,926,
s4,2023-01-22T14:02:23Z,926,
s4,2023-01-22T14:02:24Z,926,
s4,2023-01-22T14:02:25Z,926,
s4,2023-01-22T14:02:26Z,926,
s4,2023-01-22T14:02:27Z,926,
s4,2023-01-22T14:02:28Z,926,
s4,2023-01-22T14:02:29Z,926,
s4,2023-01-22T14:02:30Z,926,
s4,2023-01-22T14:02:31Z,926,
s4,2023-01-22T14:02:32Z,926,
s4,2023-01-22T14:02:33Z,926,
s4,2023-01-22T14:02:34Z,926,
s4,2023-01-22T14:02:35Z,926,
s4,2023-01-22T14:02:36Z,926,
s4,2023-01-22T14:02:37Z,926,
s4,2023-01-22T14:02:38Z,926,
s4,2023-01-22T14:02:39Z,926,
s4,2023-01-22T14:02:40Z,926,
s4,2023-01-22T14:02:41Z,925,
s4,2023-01-22T14:02:42Z,925,
s4,2023-01-22T14:02:43Z,925,
s4,2023-01-22T14:02:44Z,925,
s4,2023-01-22T14:02:45Z,925,
s4,2023-01-22T14:02:46Z,925,
s4,2023-01-22T14:02:47Z,925,
s4,2023-01-22T14:02:48Z,925,
s4,2023-01-22T14:02:49Z,925,
s4,2023-01-22T14:02:50Z,925,
s4,2023-01-22T14:02:51Z,925,
s4,2023-01-22T14:02:52Z,925,
s4,2023-01-22T14:02:53Z,925,
s4,2023-01-22T14:02:54Z,925,
s4,2023-01-22T14:02:55Z,925,
s4,2023-01-22T14:02:56Z,925,
s4,2023-01-22T14:02:57Z,925,
s4,2023-01-22T14:02:58Z,925,
s4,2023-01-22T14:02:59Z,925,
s4,2023-01-22T14:03:00Z,925,
s4,2023-01-22T14:03:01Z,925,
s4,2023-01-22T14:03:02Z,925,
s4,2023-01-22T14:03:03Z,925,
s4,2023-01-22T14:03:04Z,925,
s4,2023-01-22T14:03:05Z,925,
s4,2023-01-22T14:03:06Z,925,
s4,2023-01-22T14:03:07Z,925,
s4,2023-01-22T14:03:08Z,925,
s4,2023-01-22T14:03:09Z,925,
s4,2023-01-22T14:03:10Z,925,
s4,2023-01-22T14:03:11Z,924,
s4,2023-01-22T14:03:12Z,924,
s4,2023-01-22T14:03:13Z,924,
s4,2023-01-22T14:03:14Z,924,
s4,2023-01-22T14:03:15Z,924,
s4,2023-01-22T14:03:16Z,924,
s4,2023-01-22T14:03:17Z,925,
s4,2023-01-22T14:03:18Z,925,
s4,2023-01-22T14:03:19Z,925,
s4,2023-01-22T14:03:20Z,925,
s4,2023-01-22T14:03:21Z,925,
s4,2023-01-22T14:03:22Z,926,
s4,2023-01-22T14:03:23Z,929,
s4,2023-01-22T14:03:24Z,932,
s4,2023-01-22T14:03:25Z,936,
s4,2023-01-22T14:03:26Z,939,
s4,2023-01-22T14:03:27Z,941,
s4,2023-01-22T14:03:28Z,942,
s4,2023-01-22T14:03:29Z,943,
s4,2023-01-22T14:03:30Z,944,
s4,2023-01-22T14:03:31Z,945,
s4,2023-01-22T14:03:32Z,946,
s4,2023-01-22T14:03:33Z,946,
s4,2023-01-22T14:03:34Z,947,
s4,2023-01-22T14:03:35Z,948,
s4,2023-01-22T14:03:36Z,949,
s4,2023-01-22T14:03:37Z,949,
s4,2023-01-22T14:03:38Z,950,
s4,2023-01-22T14:03:39Z,951,
s4,2023-01-22T14:03:40Z,951,
s4,2023-01-22T14:03:41Z,951,
s4,2023-01-22T14:03:42Z,951,
s4,2023-01-22T14:03:43Z,952,
s4,2023-01-22T14:03:44Z,952,
s4,2023-01-22T14:03:45Z,952,
s4,2023-01-22T14:03:46Z,952,
s4,2023-01-22T14:03:47Z,952,
s4,2023-01-22T14:03:48Z,952,
s4,2023-01-22T14:03:49Z,952,
s4,2023-01-22T14:03:50Z,953,
s4,2023-01-22T14:03:51Z,953,
s4,2023-01-22T14:03:52Z,953,
s4,2023-01-22T14:03:53Z,953,
s4,2023-01-22T14:03:54Z,953,
s4,2023-01-22T14:03:55Z,953,
s4,2023-01-22T14:03:56Z,953,
s4,2023-01-22T14:03:57Z,953,
s4,2023-01-22T14:03:58Z,953,
s4,2023-01-22T14:03:59Z,953,
s4,2023-01-22T14:04:00Z,953,
s4,2023-01-22T14:04:01Z,953,
s4,2023-01-22T14:04:02Z,953,
s4,2023-01-22T14:04:03Z,953,
s4,2023-01-22T14:04:04Z,953,
s4,2023-01-22T14:04:05Z,953,
s4,2023-01-22T14:04:06Z,953,
s4,2023-01-22T14:04:07Z,953,
s4,2023-01-22T14:04:08Z,953,
s4,2023-01-22T14:04:09Z,954,
s4,2023-01-22T14:04:10Z,955,
s4,2023-01-22T14:04:11Z,956,
s4,2023-01-22T14:04:12Z,956,
s4,2023-01-22T14:04:13Z,956,
s4,2023-01-22T14:04:14Z,956,
s4,2023-01-22T14:04:15Z,956,
s4,2023-01-22T14:04:16Z,956,
s4,2023-01-22T14:04:17Z,956,
s4,2023-01-22T14:04:18Z,956,
s4,2023-01-22T14:04:19Z,956,
s4,2023-01-22T14:04:20Z,956,
s4,2023-01-22T14:04:21Z,956,
s4,2023-01-22T14:04:22Z,956,
s4,2023-01-22T14:04:23Z,956,
s4,2023-01-22T14:04:24Z,956,
s4,2023-01-22T14:04:25Z,956,
s4,2023-01-22T14:04:26Z,956,
s4,2023-01-22T14:04:27Z,956,
s4,2023-01-22T14:04:28Z,956,
s4,2023-01-22T14:04:29Z,956,
s4,2023-01-22T14:04:30Z,956,
s4,2023-01-22T14:04:31Z,956,
s4,2023-01-22T14:04:32Z,956,
s4,2023-01-22T14:04:33Z,956,
s4,2023-01-22T14:04:34Z,956,
s4,2023-01-22T14:04:35Z,956,
s4,2023-01-22T14:04:36Z,956,
s4,2023-01-22T14:04:37Z,956,
s4,2023-01-22T14:04:38Z,956,
s4,2023-01-22T14:04:39Z,956,
s4,2023-01-22T14:04:40Z,957,
s4,2023-01-22T14:04:41Z,957,
s4,2023-01-22T14:04:42Z,957,
s4,2023-01-22T14:04:43Z,957,
s4,2023-01-22T14:04:44Z,957,
s4,2023-01-22T14:04:45Z,957,
s4,2023-01-22T14:04:46Z,957,
s4,2023-01-22T14:04:47Z,957,
s4,2023-01-22T14:04:48Z,957,
s4,2023-01-22T14:04:49Z,957,
s4,2023-01-22T14:04:50Z,957,
s4,2023-01-22T14:04:51Z,957,
s4,2023-01-22T14:04:52Z,957,
s4,2023-01-22T14:04:53Z,957,
s4,2023-01-22T14:04:54Z,957,
s4,2023-01-22T14:04:55Z,957,
s4,2023-01-22T14:04:56Z,957,
s4,2023-01-22T14:04:57Z,957,
s4,2023-01-22T14:04:58Z,957,
s4,2023-01-22T14:04:59Z,958,
s4,2023-01-22T14:05:00Z,959,
s4,2023-01-22T14:05:01Z,960,
s4,2023-01-22T14:05:02Z,960,
s4,2023-01-22T14:05:03Z,961,
s4,2023-01-22T14:05:04Z,961,
s4,2023-01-22T14:05:05Z,961,
s4,2023-01-22T14:05:06Z,961,
s4,2023-01-22T14:05:07Z,961,
s4,2023-01-22T14:05:08Z,961,
s4,2023-01-22T14:05:09Z,961,
s4,2023-01-22T14:05:10Z,961,
s4,2023-01-22T14:05:11Z,961,
s4,2023-01-22T14:05:12Z,961,
s4,2023-01-22T14:05:13Z,961,
s4,2023-01-22T14:05:14Z,961,
s4,2023-01-22T14:05:15Z,961,
s4,2023-01-22T14:05:16Z,961,
s4,2023-01-22T14:05:17Z,961,
s4,2023-01-22T14:05:18Z,961,
s4,2023-01-22T14:05:19Z,961,
s4,2023-01-22T14:05:20Z,962,
s4,2023-01-22T14:05:21Z,962,
s4,2023-01-22T14:05:22Z,961,
s4,2023-01-22T14:05:23Z,960,
s4,2023-01-22T14:05:24Z,959,
s4,2023-01-22T14:05:25Z,957,
s4,2023-01-22T14:05:26Z,957,
s4,2023-01-22T14:05:27Z,956,
s4,2023-01-22T14:05:28Z,955,
s4,2023-01-22T14:05:29Z,954,
s4,2023-01-22T14:05:30Z,954,
s4,2023-01-22T14:05:31Z,953,
s4,2023-01-22T14:05:32Z,953,
s4,2023-01-22T14:05:33Z,953,
s4,2023-01-22T14:05:34Z,953,
s4,2023-01-22T14:05:35Z,954,
s4,2023-01-22T14:05:36Z,954,
s4,2023-01-22T14:05:37Z,954,
s4,2023-01-22T14:05:38Z,954,
s4,2023-01-22T14:05:39Z,954,
s4,2023-01-22T14:05:40Z,954,
s4,2023-01-22T14:05:41Z,954,
s4,2023-01-22T14:05:42Z,955,
s4,2023-01-22T14:05:43Z,955,
s4,2023-01-22T14:05:44Z,955,
s4,2023-01-22T14:05:45Z,955,
s4,2023-01-22T14:05:46Z,955,
s4,2023-01-22T14:05:47Z,954,
s4,2023-01-22T14:05:48Z,954,
s4,2023-01-22T14:05:49Z,954,
s4,2023-01-22T14:05:50Z,954,
s4,2023-01-22T14:05:51Z,954,
s4,2023-01-22T14:05:52Z,954,
s4,2023-01-22T14:05:53Z,954,
s4,2023-01-22T14:05:54Z,954,
s4,2023-01-22T14:05:55Z,954,
s4,2023-01-22T14:05:56Z,954,
s4,2023-01-22T14:05:57Z,954,
s4,2023-01-22T14:05:58Z,954,
s4,2023-01-22T14:05:59Z,954,
s4,2023-01-22T14:06:00Z,954,
s4,2023-01-22T14:06:01Z,953,
s4,2023-01-22T14:06:02Z,953,
s4,2023-01-22T14:06:03Z,953,
s4,2023-01-22T14:06:04Z,953,
s4,2023-01-22T14:06:05Z,953,
s4,2023-01-22T14:06:06Z,953,
s4,2023-01-22T14:06:07Z,953,
s4,2023-01-22T14:06:08Z,953,
s4,2023-01-22T14:06:09Z,953,
s4,2023-01-22T14:06:10Z,952,
s4,2023-01-22T14:06:11Z,952,
s4,2023-01-22T14:06:12Z,952,
s4,2023-01-22T14:06:13Z,952,
s4,2023-01-22T14:06:14Z,952,
s4,2023-01-22T14:06:15Z,952,
s4,2023-01-22T14:06:16Z,952,
s4,2023-01-22T14:06:17Z,952,
s4,2023-01-22T14:06:18Z,952,
s4,2023-01-22T14:06:19Z,952,
s4,2023-01-22T14:06:20Z,952,
s4,2023-01-22T14:06:21Z,952,
s4,2023-01-22T14:06:22Z,952,
s4,2023-01-22T14:06:23Z,952,
s4,2023-01-22T14:06:24Z,952,
s4,2023-01-22T14:06:25Z,952,
s4,2023-01-22T14:06:26Z,952,
s4,2023-01-22T14:06:27Z,952,
s4,2023-01-22T14:06:28Z,952,
s4,2023-01-22T14:06:29Z,952,
s4,2023-01-22T14:06:30Z,952,
s4,2023-01-22T14:06:31Z,952,
s4,2023-01-22T14:06:32Z,952,
s4,2023-01-22T14:06:33Z,952,
s4,2023-01-22T14:06:34Z,952,
s4,2023-01-22T14:06:35Z,952,
s4,2023-01-22T14:06:36Z,953,
s4,2023-01-22T14:06:37Z,953,
s4,2023-01-22T14:06:38Z,951,
s4,2023-01-22T14:06:39Z,949,
s4,2023-01-22T14:06:40Z,947,
s4,2023-01-22T14:06:41Z,945,
s4,2023-01-22T14:06:42Z,943,
s4,2023-01-22T14:06:43Z,942,
s4,2023-01-22T14:06:44Z,941,
s4,2023-01-22T14:06:45Z,940,
